Date,spx,spx_normalised,log_price,log_return,dt,spx_max_drawdown,spx_max_drawdown_dur
6/4/2000,1501.3399658203125,3.2701095896894175,7.314113298872773,0.009348564,0.002739726,-0.549382522,3259 days
7/4/2000,1516.3499755859375,3.302803302,7.3240613941676305,0.009948095,0.002739726,-0.553843084,3258 days
10/4/2000,1504.459961,3.2769053362789813,7.316189282846247,-0.007872111,0.008219178,-0.550317026,3255 days
11/4/2000,1500.5899658203125,3.2684759942026504,7.313613620310858,-0.002575663,0.002739726,-0.549157302,3254 days
12/4/2000,1467.1700439453125,3.195683149478507,7.2910906841354475,-0.022522936,0.002739726,-0.538887785,3253 days
13/4/2000,1440.510009765625,3.1376142007945167,7.272752503313787,-0.018338181,0.002739726,-0.530353816,3252 days
14/4/2000,1356.560059,2.954760518996264,7.212707405791764,-0.060045098,0.002739726,-0.501290028,3251 days
17/4/2000,1401.439941,3.0525146176751097,7.245255516605104,0.032548111,0.008219178,-0.517260776,3248 days
18/4/2000,1441.6099853515625,3.1400100876648387,7.273515813405808,0.028260297,0.002739726,-0.530712165,3247 days
19/4/2000,1427.469970703125,3.1092113355148285,7.263658905023873,-0.009856908,0.002739726,-0.526063565,3246 days
20/4/2000,1434.540039,3.1246108445321745,7.268599547,0.004940642,0.002739726,-0.52839934,3245 days
24/4/2000,1429.8599853515625,3.114417091705488,7.265331806118662,-0.00326774,0.010958904109589041,-0.526855751,3241 days
25/4/2000,1477.439941,3.2180522936675042,7.2980660996596525,0.032734294,0.002739726,-0.542093042,3240 days
26/4/2000,1460.989990234375,3.1822222056782863,7.286869560416055,-0.011196539,0.002739726,-0.536937259,3239 days
27/4/2000,1464.9200439453125,3.1907823630182057,7.289555942450029,0.002686382,0.002739726,-0.538179553,3238 days
28/4/2000,1452.4300537109375,3.1635775741160197,7.2809933317737245,-0.008562611,0.002739726,-0.534208186,3237 days
1/5/2000,1468.25,3.198035431260966,7.2918264944026285,0.010833162628903992,0.008219178,-0.539226951,3234 days
